segment_type,segment,orders,observed,expected,raw_late_rate,smr,ci_lower,ci_upper,excess_late_orders,p_excess,q_excess,seller_tail,positive_excess,seller_share,cumulative_positive_excess_share
seller,bf3c6d2a28b2b5501e6c15448982dcc9,35,1.0,2.370444600683773,0.02857142857142857,0.42186178901272037,0.010680615770133062,2.350463448642383,-1.370444600683773,0.9065608260789767,,False,0.0,0.8877204884667571,0.9999999999999998
seller,0bb738e4d789e63e2267697c42d35a2d,28,1.0,2.381109041483826,0.03571428571428571,0.4199723669004398,0.010632779743893072,2.3399362624178015,-1.381109041483826,0.9075520080231468,,False,0.0,0.8880597014925373,0.9999999999999998
seller,dbd66278cbfe1aa1000f90a217ca4695,82,5.0,6.395441770078923,0.06097560975609756,0.7818068211319665,0.25385054676189883,1.824476322169481,-1.3954417700789232,0.7644000695215295,,False,0.0,0.8883989145183175,0.9999999999999998
seller,6edacfd9f9074789dad6d62ba7950b9c,196,12.0,13.398048061208236,0.061224489795918366,0.8956528551904478,0.46279689999582296,1.5645252914764245,-1.398048061208236,0.6859529202206215,1.0,False,0.0,0.8887381275440976,0.9999999999999998
seller,9d5604a1f112324ad6b2aa552122e0fb,10,0.0,1.3991121325545086,0.0,0.0,0.0,2.6365859949900896,-1.3991121325545086,1.0,,False,0.0,0.8890773405698779,0.9999999999999998
seller,5f2684dab12e59f83bef73ae57724e45,67,4.0,5.403648733194867,0.05970149253731343,0.7402405666060069,0.20169064042435453,1.8953098510066235,-1.403648733194867,0.7871411268165771,,False,0.0,0.8894165535956581,0.9999999999999998
seller,960945e1a9535cbc0cd6ddd35fbe7ae8,27,0.0,1.4061787701355415,0.0,0.0,0.0,2.623336045500363,-1.4061787701355415,1.0,,False,0.0,0.8897557666214383,0.9999999999999998
seller,63b464dbf392c7b80d12d932fa7cafed,36,2.0,3.4087454914889306,0.05555555555555555,0.5867261152214698,0.07105525453534775,2.11945646448607,-1.4087454914889306,0.8541468975742824,,False,0.0,0.8900949796472184,0.9999999999999998
seller,f41ce2e25237f9092cd8e6e7516c7a2f,26,0.0,1.4120272136622405,0.0,0.0,0.0,2.6124705093653544,-1.4120272136622405,1.0,,False,0.0,0.8904341926729986,0.9999999999999998
seller,1838dd9b8977065acf51d95e0053ea7a,62,3.0,4.4165481022392825,0.04838709677419355,0.6792635176958532,0.1400804674994758,1.9850962486510975,-1.4165481022392825,0.8168155093963637,,False,0.0,0.8907734056987788,0.9999999999999998
seller,04308b1ee57b6625f47df1d56f00eedf,91,11.0,12.419987562621001,0.12087912087912088,0.8856691638810836,0.4421228555625085,1.584706781231948,-1.4199875626210012,0.6952115513752294,,False,0.0,0.891112618724559,0.9999999999999998
seller,b2a6d334e2833acea353624840e25a0e,23,0.0,1.4212388057023597,0.0,0.0,0.0,2.595538089245272,-1.4212388057023597,1.0,,False,0.0,0.8914518317503393,0.9999999999999998
seller,f9244d45189d3a3605499abddeade7d5,20,0.0,1.422509935941449,0.0,0.0,0.0,2.5932187613667192,-1.422509935941449,1.0,,False,0.0,0.8917910447761194,0.9999999999999998
seller,3092c0b297aacfb4bb6e056ebe13b9b8,14,0.0,1.4321582410131048,0.0,0.0,0.0,2.575748509120355,-1.4321582410131048,1.0,,False,0.0,0.8921302578018996,0.9999999999999998
seller,768de2a4fc06aacecb9a586ccc30746a,13,0.0,1.4335563028380356,0.0,0.0,0.0,2.57323653546847,-1.4335563028380356,1.0,,False,0.0,0.8924694708276798,0.9999999999999998
seller,48efc9d94a9834137efd9ea76b065a38,33,0.0,1.4369693440905797,0.0,0.0,0.0,2.567124670602163,-1.4369693440905797,1.0,,False,0.0,0.89280868385346,0.9999999999999998
seller,718539d38d07dd351c76db862760e2e2,35,0.0,1.4416959070594084,0.0,0.0,0.0,2.558708418364072,-1.4416959070594084,1.0,,False,0.0,0.8931478968792401,0.9999999999999998
seller,ffa6adafb71b807dc13159e26431354c,15,0.0,1.449388769716084,0.0,0.0,0.0,2.5451276642888145,-1.449388769716084,1.0,,False,0.0,0.8934871099050203,0.9999999999999998
seller,8ff1a9df749e454105c55cda13e79143,13,0.0,1.4502386498349635,0.0,0.0,0.0,2.543636148804701,-1.4502386498349635,1.0,,False,0.0,0.8938263229308006,0.9999999999999998
seller,272f092de69afedd4d2969440b37f18f,25,0.0,1.4505430367653267,0.0,0.0,0.0,2.5431023834632587,-1.4505430367653267,1.0,,False,0.0,0.8941655359565808,0.9999999999999998
seller,3078096983cf766a32a06257648502d1,56,3.0,4.453077729229225,0.05357142857142857,0.6736913618885482,0.13893135501200563,1.968812044801166,-1.453077729229225,0.8210749826408967,,False,0.0,0.8945047489823609,0.9999999999999998
seller,cd06602b43d8800bd0afad514919d35c,41,2.0,3.456474991938286,0.04878048780487805,0.5786241777142038,0.07007407231612615,2.0901894804893626,-1.4564749919382858,0.8594394467343055,,False,0.0,0.8948439620081411,0.9999999999999998
seller,6c12e40690c335dbc2f68a4134d30dc1,16,0.0,1.4590161379956117,0.0,0.0,0.0,2.5283335516642724,-1.4590161379956117,1.0,,False,0.0,0.8951831750339213,0.9999999999999998
seller,a5259c149128e82c9d6d46e0c1c812bb,8,0.0,1.4691651698208799,0.0,0.0,0.0,2.510867756661889,-1.4691651698208799,1.0,,False,0.0,0.8955223880597015,0.9999999999999998
seller,efcd8d2104f1a05d028af7bad20d974b,41,1.0,2.4723020076026483,0.024390243902439025,0.4044813283024771,0.010240580603192629,2.253625719594683,-1.4723020076026483,0.9156096320411086,,False,0.0,0.8958616010854816,0.9999999999999998
seller,ffdd9f82b9a447f6f8d4b91554cc7dd3,17,0.0,1.4752532976678145,0.0,0.0,0.0,2.500505818184293,-1.4752532976678145,1.0,,False,0.0,0.8962008141112618,0.9999999999999998
seller,9b013e03b2ab786505a1d3b5c0756754,165,10.0,11.477767163815123,0.06060606060606061,0.8712495956117718,0.41779804623066447,1.6022590264764496,-1.4777671638151233,0.7090168253478841,1.0,False,0.0,0.8965400271370421,0.9999999999999998
seller,916c9de0b5ad957346eeeb12f332687e,20,0.0,1.4818538177323304,0.0,0.0,0.0,2.489367986215401,-1.4818538177323304,1.0,,False,0.0,0.8968792401628223,0.9999999999999998
seller,bf100ecb7997df312b285358fb32f92c,20,0.0,1.4972471367649391,0.0,0.0,0.0,2.4637745924058976,-1.4972471367649391,1.0,,False,0.0,0.8972184531886025,0.9999999999999998
seller,4b0fdb526525f9890eb145bf1534640e,18,0.0,1.4999307187639859,0.0,0.0,0.0,2.459366561379413,-1.4999307187639859,1.0,,False,0.0,0.8975576662143826,0.9999999999999998
seller,226b05fe067266c59c15dae208213d06,10,0.0,1.5025725650032995,0.0,0.0,0.0,2.455042465190914,-1.5025725650032995,1.0,,False,0.0,0.8978968792401628,0.9999999999999998
seller,52562a9f449c3dc3d53f5f5b9ed74903,14,0.0,1.504181520303269,0.0,0.0,0.0,2.452416416716909,-1.504181520303269,1.0,,False,0.0,0.898236092265943,0.9999999999999998
seller,1430239a858e7682bbc43b20758af153,17,0.0,1.5043616916106466,0.0,0.0,0.0,2.4521227007345767,-1.5043616916106466,1.0,,False,0.0,0.8985753052917232,0.9999999999999998
seller,55d3daac7c404d59e51c2aa2f4dc5a23,21,0.0,1.5058697886440626,0.0,0.0,0.0,2.449666951241203,-1.5058697886440626,1.0,,False,0.0,0.8989145183175034,0.9999999999999998
seller,dc317f341ab0e22f39acbd9dbf9b4a1f,55,3.0,4.511306241758771,0.05454545454545454,0.664995865771778,0.1371381346646081,1.9434001151569635,-1.5113062417587706,0.8276896509481062,,False,0.0,0.8992537313432836,0.9999999999999998
seller,9d4db00d65d7760644ac0c14edb5fd86,90,4.0,5.524474180947626,0.044444444444444446,0.7240508089973317,0.1972794763680799,1.8538576414609886,-1.5244741809476263,0.8010588860871061,,False,0.0,0.8995929443690638,0.9999999999999998
seller,77e4abfd739aed9c46480f90f81c0eb4,18,0.0,1.5279701452624215,0.0,0.0,0.0,2.414235294813557,-1.5279701452624215,1.0,,False,0.0,0.899932157394844,0.9999999999999998
seller,1b938a7ec6ac5061a66a3766e0e75f90,28,1.0,2.534056279155171,0.03571428571428571,0.3946242268673646,0.009991020401776783,2.1987054655299243,-1.534056279155171,0.9206634444918941,,False,0.0,0.9002713704206241,0.9999999999999998
seller,5a8e7d5003a1f221f9e1d6e411de7c23,131,8.0,9.547895678627999,0.061068702290076333,0.837880960294444,0.36173752761873557,1.6509595151398253,-1.5478956786279987,0.7362729480155312,1.0,False,0.0,0.9006105834464043,0.9999999999999998
seller,3f8034bfc6b8b4135534975d49f04c63,11,0.0,1.5485667103261187,0.0,0.0,0.0,2.382124986618807,-1.5485667103261187,1.0,,False,0.0,0.9009497964721845,0.9999999999999998
seller,52f9db5cfb423382a2fa5c9e39303202,20,0.0,1.5589672367776035,0.0,0.0,0.0,2.3662328284325436,-1.5589672367776035,1.0,,False,0.0,0.9012890094979648,0.9999999999999998
seller,c731d18cea9bf687ffee82a241c25b11,24,0.0,1.5596957971540695,0.0,0.0,0.0,2.365127520921018,-1.5596957971540695,1.0,,False,0.0,0.9016282225237449,0.9999999999999998
seller,83645b1645cdee8953ee54c29ceed564,14,0.0,1.5600844229992192,0.0,0.0,0.0,2.364538354291216,-1.5600844229992192,1.0,,False,0.0,0.9019674355495251,0.9999999999999998
seller,47efca563408aae19bb7206c2d969ea9,11,0.0,1.563700521916353,0.0,0.0,0.0,2.359070296653175,-1.563700521916353,1.0,,False,0.0,0.9023066485753053,0.9999999999999998
seller,25cf099de44674fde97473224f9d59ab,49,2.0,3.5748268917935273,0.04081632653061224,0.559467649913694,0.06775412792714171,2.0209895154109856,-1.5748268917935273,0.8718120883241205,,False,0.0,0.9026458616010855,0.9999999999999998
seller,916748bc99315c2d202898ae58b1617e,25,0.0,1.5761766831146515,0.0,0.0,0.0,2.340397173510024,-1.5761766831146515,1.0,,False,0.0,0.9029850746268657,0.9999999999999998
seller,8a2d12a90e92f012ce5226fc6592b653,17,0.0,1.5879004554221874,0.0,0.0,0.0,2.3231175742267447,-1.5879004554221874,1.0,,False,0.0,0.9033242876526458,0.9999999999999998
seller,b1a81260566c1bac3114a6d124413f27,45,1.0,2.5895953779607743,0.022222222222222223,0.38616071395194906,0.009776742806911735,2.1515497897306233,-1.5895953779607743,0.9249495990111398,,False,0.0,0.903663500678426,0.9999999999999998
seller,817245bcc3badd82bbd222e0366951a6,27,1.0,2.5928018994698716,0.037037037037037035,0.38568314849061996,0.009764651896261876,2.1488889652842684,-1.5928018994698716,0.9251898643223699,,False,0.0,0.9040027137042063,0.9999999999999998
seller,b56906f7fd1696e043f1bcce164c487b,39,2.0,3.612117594303428,0.05128205128205128,0.5536918297328264,0.0670546493076379,2.000125266995133,-1.6121175943034278,0.8754976259715771,,False,0.0,0.9043419267299865,0.9999999999999998
seller,14a08204d03bb6b6bde8029f801ae0eb,26,0.0,1.612827760345616,0.0,0.0,0.0,2.2872122769783165,-1.612827760345616,1.0,,False,0.0,0.9046811397557666,0.9999999999999998
seller,df0f42bc4c2142eacf0eaf2cffd0cfbb,14,0.0,1.614261808368505,0.0,0.0,0.0,2.285180405675456,-1.614261808368505,1.0,,False,0.0,0.9050203527815468,0.9999999999999998
seller,520b493b57809f446cb0a233bb3e25c7,62,2.0,3.6184311946392165,0.03225806451612903,0.5527257235022301,0.06693764936108312,1.9966353591101829,-1.6184311946392165,0.8761118473864992,,False,0.0,0.905359565807327,0.9999999999999998
seller,3bdff180c7e1f6551a643b99c265a120,56,3.0,4.62550792226492,0.05357142857142857,0.6485774212080527,0.13375225668031354,1.8954184528667615,-1.6255079222649202,0.8400545357487977,,False,0.0,0.9056987788331072,0.9999999999999998
seller,0c7533c71df861ec58ad7ff999ed0e8d,60,3.0,4.633011006926268,0.05,0.6475270608066879,0.13353564711387425,1.892348854046625,-1.6330110069262682,0.8408393579686951,,False,0.0,0.9060379918588873,0.9999999999999998
seller,73a63f72308aa20a46f4b1632018f196,23,0.0,1.6419606756760776,0.0,0.0,0.0,2.2466308169012867,-1.6419606756760776,1.0,,False,0.0,0.9063772048846676,0.9999999999999998
seller,e21a1e8be4715b0fcfd5385643bc49c4,19,0.0,1.6424280583393478,0.0,0.0,0.0,2.2459914973954755,-1.6424280583393478,1.0,,False,0.0,0.9067164179104478,0.9999999999999998
seller,bd697db56ff8e7c9cd1abeb7f72029b2,20,0.0,1.6617921474770936,0.0,0.0,0.0,2.21982000559717,-1.6617921474770936,1.0,,False,0.0,0.907055630936228,0.9999999999999998
seller,3c3017960b2dbd72711a61f0400aab8f,9,0.0,1.6644201670574938,0.0,0.0,0.0,2.2163150429950966,-1.6644201670574938,1.0,,False,0.0,0.9073948439620081,0.9999999999999998
seller,fde0cc9ea29c8ccfc0a2c22256a58c71,34,1.0,2.685680726904885,0.029411764705882353,0.37234507809588036,0.009426961191126917,2.0745739935215397,-1.6856807269048848,0.931825230203025,,False,0.0,0.9077340569877883,0.9999999999999998
seller,c84592044b180dec206770c38603814b,14,0.0,1.690105503605771,0.0,0.0,0.0,2.182632649999578,-1.690105503605771,1.0,,False,0.0,0.9080732700135685,0.9999999999999998
seller,94e93ce877be27a515118dbfd2c2be41,29,0.0,1.6980942051403631,0.0,0.0,0.0,2.1723644324014493,-1.6980942051403631,1.0,,False,0.0,0.9084124830393487,0.9999999999999998
seller,d379f449f2a3b271bc01c0782020f705,28,1.0,2.698110817002724,0.03571428571428571,0.3706296990095016,0.009383531552797713,2.0650165129719626,-1.698110817002724,0.932667403744047,,False,0.0,0.908751696065129,0.9999999999999998
seller,e6a69c4a27dfdd98ffe5aa757ad744bc,20,0.0,1.7032568251075084,0.0,0.0,0.0,2.1657799339104926,-1.7032568251075084,1.0,,False,0.0,0.9090909090909091,0.9999999999999998
seller,5b925e1d006e9476d738aa200751b73b,62,4.0,5.7074098212618685,0.06451612903225806,0.7008433116365258,0.19095621442256328,1.7944372309222663,-1.7074098212618685,0.8207158322236884,,False,0.0,0.9094301221166893,0.9999999999999998
seller,0be8ff43f22e456b4e0371b2245e4d01,153,10.0,11.710140819642477,0.06535947712418301,0.8539606956071866,0.40950734666560923,1.5704641238105328,-1.7101408196424774,0.731368046018925,1.0,False,0.0,0.9097693351424695,0.9999999999999998
seller,42ef3192a9ff87a22d1867b74b3ee205,23,0.0,1.7111936216379937,0.0,0.0,0.0,2.155734691544055,-1.7111936216379937,1.0,,False,0.0,0.9101085481682497,0.9999999999999998
seller,99002261c568a84cce14d43fcffb43ea,36,3.0,4.71858319777607,0.08333333333333333,0.6357840636176425,0.13111395878050633,1.8580308330420992,-1.71858319777607,0.8495564646325564,,False,0.0,0.9104477611940298,0.9999999999999998
seller,0adac9fbd9a2b63cccaac4f8756c1ca8,104,7.0,8.734730469671687,0.0673076923076923,0.8013985118722398,0.3222037659080337,1.6511872245835288,-1.7347304696716872,0.7679779258647557,1.0,False,0.0,0.91078697421981,0.9999999999999998
seller,cf2384dd2f1dddea3f838efed0945e65,16,0.0,1.7364014378703168,0.0,0.0,0.0,2.1244392993813217,-1.7364014378703168,1.0,,False,0.0,0.9111261872455902,0.9999999999999998
seller,d1c281d3ae149232351cd8c8cc885f0d,203,19.0,20.73992121178473,0.09359605911330049,0.9161076267350485,0.5515566355125199,1.4306155394036006,-1.7399212117847291,0.6785310047328477,1.0,False,0.0,0.9114654002713705,0.9999999999999998
seller,c8b3445d737de6befde0c88ede534a5e,29,1.0,2.74470148173642,0.034482758620689655,0.3643383466851031,0.009224248302687076,2.0299633413736595,-1.7447014817364201,0.9357325169012918,,False,0.0,0.9118046132971506,0.9999999999999998
seller,3586b8580d9c917874e053a1bb37b5ff,36,1.0,2.7594972893063767,0.027777777777777776,0.3623848459192937,0.00917478994540115,2.0190791317426435,-1.7594972893063767,0.9366764061927604,,False,0.0,0.9121438263229308,0.9999999999999998
seller,813348c996469b40f2e028d5429d3495,171,9.0,10.76289983317727,0.05263157894736842,0.8362058682602408,0.382366570456454,1.5873792115721692,-1.7628998331772703,0.7462801290818937,1.0,False,0.0,0.912483039348711,0.9999999999999998
seller,0432ead42b6c8a0bdf68154add917fdf,81,3.0,4.773041603229881,0.037037037037037035,0.6285300337566558,0.12961800342929142,1.8368314794929874,-1.7730416032298812,0.854884770166418,,False,0.0,0.9128222523744912,0.9999999999999998
seller,3c4e0452bff7a2a788179488d3d77032,32,1.0,2.788440265023584,0.03125,0.3586234256273524,0.009079559028701568,1.9981218392325053,-1.788440265023584,0.9384829105185625,,False,0.0,0.9131614654002713,0.9999999999999998
seller,270297ead4c65a6cd2593960d2af6b21,17,0.0,1.7930054992506832,0.0,0.0,0.0,2.0573720803731828,-1.7930054992506832,1.0,,False,0.0,0.9135006784260515,0.9999999999999998
seller,671585f5a2af58b6e276bc01003c0d2b,26,0.0,1.8009812913159062,0.0,0.0,0.0,2.0482608408544967,-1.8009812913159062,1.0,,False,0.0,0.9138398914518318,0.9999999999999998
seller,66dc1b1632bd6a3e508510c5b3492107,36,1.0,2.8414920985295296,0.027777777777777776,0.3519277778451326,0.008910039903820893,1.960816077518646,-1.8414920985295296,0.9416614458798823,,False,0.0,0.914179104477612,0.9999999999999998
seller,fad44952713764836814be105382aee5,30,1.0,2.8516654754157087,0.03333333333333333,0.350672268055643,0.008878253148048198,1.9538208246977768,-1.8516654754157087,0.9422519372395053,,False,0.0,0.9145183175033921,0.9999999999999998
seller,b410bdd36d5db7a65dcd42b7ead933b8,40,1.0,2.860096303340771,0.025,0.3496385764465125,0.00885208234237326,1.948061463675496,-1.8600963033407711,0.9427367546419118,,False,0.0,0.9148575305291723,0.9999999999999998
seller,8ab42aa58097fd4668d60cc648225d5f,19,0.0,1.8617569332400925,0.0,0.0,0.0,1.981396920431512,-1.8617569332400925,1.0,,False,0.0,0.9151967435549525,0.9999999999999998
seller,83e197e95a1bbabc8c75e883ed016c47,46,1.0,2.869093135308133,0.021739130434782608,0.3485421883638513,0.00882432419942018,1.9419527802608325,-1.869093135308133,0.9432496318438219,,False,0.0,0.9155359565807327,0.9999999999999998
seller,40d54b51e962dbe09cabbcfd33298dee,27,0.0,1.87962133721675,0.0,0.0,0.0,1.9625652151705433,-1.87962133721675,1.0,,False,0.0,0.9158751696065129,0.9999999999999998
seller,b94cc9f10ddc85e4ba73a6f7974e7101,39,3.0,4.888728065752427,0.07692307692307693,0.6136565502622753,0.12655073355985105,1.7933648490618075,-1.888728065752427,0.8656578948419431,,False,0.0,0.916214382632293,0.9999999999999998
seller,062ce95fa2ad4dfaedfc79260130565f,52,2.0,3.8989232513649643,0.038461538461538464,0.5129621362256426,0.06212209446779199,1.852995609799369,-1.8989232513649643,0.900729597621607,,False,0.0,0.9165535956580733,0.9999999999999998
seller,8bd0f31cf0a614c658f6763bd02dea69,33,1.0,2.905185477316313,0.030303030303030304,0.3442121020526915,0.008714695905638834,1.917827083483064,-1.905185477316313,0.9452613631155906,,False,0.0,0.9168928086838535,0.9999999999999998
seller,f4aba7c0bca51484c30ab7bdc34bcdd1,107,7.0,8.905612389676051,0.06542056074766354,0.786021184586345,0.3160212828016693,1.6195040532442275,-1.905612389676051,0.7844856519069401,1.0,False,0.0,0.9172320217096337,0.9999999999999998
seller,2a7dc43cecabf23403078e2188437d1d,49,4.0,5.92035122336891,0.08163265306122448,0.675635591383689,0.18408795905965677,1.7298954553537167,-1.9203512233689102,0.841545879125891,,False,0.0,0.9175712347354138,0.9999999999999998
seller,dee656f0f566ed1aa85bd137c943f08f,88,5.0,6.921833544039617,0.056818181818181816,0.7223519560515138,0.23454571390501044,1.6857285002714717,-1.9218335440396173,0.8197573892294373,,False,0.0,0.917910447761194,0.9999999999999998
seller,25e6ffe976bd75618accfe16cefcbd0d,104,6.0,7.9222075048107055,0.057692307692307696,0.7573646608418855,0.2779394824174658,1.6484640189730464,-1.9222075048107055,0.8015334774598242,1.0,False,0.0,0.9182496607869742,0.9999999999999998
seller,1da3aeb70d7989d1e6d9b0e887f97c23,254,15.0,16.926286414610132,0.05905511811023622,0.8861955678034944,0.4959969320580996,1.461644820693275,-1.9262864146101322,0.7132348236026271,1.0,False,0.0,0.9185888738127544,0.9999999999999998
seller,5f3ae9136c875522250f8184f253413a,42,3.0,4.9308632485163795,0.07142857142857142,0.6084127360260201,0.12546933299797966,1.7780401986163905,-1.9308632485163795,0.8694029065379714,,False,0.0,0.9189280868385346,0.9999999999999998
seller,cce6ab8d1682639fe45ab70234f1665f,61,3.0,4.937883672358154,0.04918032786885246,0.6075477267303279,0.12529094728554954,1.7755122743819907,-1.9378836723581543,0.8700178376207384,,False,0.0,0.9192672998643148,0.9999999999999998
seller,02ecc2a19303f05e59ce133fd923fff7,21,0.0,1.9482717319868739,0.0,0.0,0.0,1.8934111672153484,-1.9482717319868739,1.0,,False,0.0,0.919606512890095,0.9999999999999998
seller,116ccb1a1604bc88e4d234a8c23f33de,57,3.0,4.948313840696348,0.05263157894736842,0.606267123828554,0.12502685618027395,1.7717698092707383,-1.9483138406963478,0.8709267037518422,,False,0.0,0.9199457259158752,0.9999999999999998
seller,325f3178fb58e2a9778334621eecdbf9,33,0.0,1.9507155244382375,0.0,0.0,0.0,1.891039163783889,-1.9507155244382375,1.0,,False,0.0,0.9202849389416553,0.9999999999999998
seller,850f4f8af5ea87287ac68de36e29107f,183,12.0,13.955227301782282,0.06557377049180328,0.8598928373217847,0.4443191769388318,1.502059736819899,-1.9552273017822817,0.7361650054629243,1.0,False,0.0,0.9206241519674355,0.9999999999999998
seller,36a968b544695394e4e9d7572688598f,144,7.0,8.967949741598625,0.04861111111111111,0.7805574520037599,0.3138245789296961,1.608246675915402,-1.9679497415986251,0.7902840786291095,1.0,False,0.0,0.9209633649932157,0.9999999999999998
seller,f67efa3f0b6761102a7f8c6b7b571f5d,31,0.0,1.9703647426894602,0.0,0.0,0.0,1.8721810100391765,-1.9703647426894602,1.0,,False,0.0,0.921302578018996,0.9999999999999998
seller,01cf7e3d21494c41fb86034f2e714fa1,58,3.0,4.971353791345814,0.05172413793103448,0.6034573530498738,0.12444741389610862,1.763558466710715,-1.9713537913458143,0.8729144456035637,,False,0.0,0.9216417910447762,0.9999999999999998
seller,72bc2cce903c872fe376a8faaa81d237,17,0.0,1.9720512003489925,0.0,0.0,0.0,1.870579959313996,-1.9720512003489925,1.0,,False,0.0,0.9219810040705563,0.9999999999999998
seller,b1aaae6b66ad3c40f54b389d7ea4bee0,15,0.0,1.982263876084774,0.0,0.0,0.0,1.8609426820610517,-1.982263876084774,1.0,,False,0.0,0.9223202170963365,0.9999999999999998
seller,c66dccfb3f109511246da627dd5a2498,42,2.0,3.9829149905394847,0.047619047619047616,0.5021447871095789,0.060812063305212,1.813919625421224,-1.9829149905394847,0.9071620641542797,,False,0.0,0.9226594301221167,0.9999999999999998
seller,83deb69e889cf80f82be1dc6d5f2d486,40,2.0,3.987369144747136,0.05,0.5015838582777699,0.06074413222137852,1.8118933576144032,-1.9873691447471362,0.9074920414251201,,False,0.0,0.9229986431478969,0.9999999999999998
seller,282f23a9769b2690c5dda22e316f9941,96,5.0,6.99759244405455,0.052083333333333336,0.7145314677833533,0.23200642265152258,1.667478089444403,-1.9975924440545496,0.8267886466269314,,False,0.0,0.923337856173677,0.9999999999999998
seller,42fa4ee7240e9b8eb4576358ec142ba7,22,0.0,2.0040316903722535,0.0,0.0,0.0,1.8407291021574201,-2.0040316903722535,1.0,,False,0.0,0.9236770691994572,0.9999999999999998
seller,679769a98cfcc6da877c8486ff1c13f3,20,0.0,2.006745622930154,0.0,0.0,0.0,1.8382396911510936,-2.006745622930154,1.0,,False,0.0,0.9240162822252375,0.9999999999999998
seller,b32be1695eb7ec5f10f72d9610a12527,44,2.0,4.023256966649684,0.045454545454545456,0.4971096841635434,0.06020228897923508,1.7957311023412523,-2.023256966649684,0.9101108869214091,,False,0.0,0.9243554952510177,0.9999999999999998
seller,e9511df20ccd82658a30c37b7fb343af,22,0.0,2.026739798445535,0.0,0.0,0.0,1.8201051052252613,-2.026739798445535,1.0,,False,0.0,0.9246947082767978,0.9999999999999998
seller,00ee68308b45bc5e2660cd833c3f81cc,130,11.0,13.038708146872793,0.08461538461538462,0.843641860534952,0.42114297715558874,1.5095083264075129,-2.038708146872793,0.7516269969057615,1.0,False,0.0,0.925033921302578,0.9999999999999998
seller,7e26c750b4cb9f6766f58265ff9ebe95,23,0.0,2.040825440203503,0.0,0.0,0.0,1.8075428605721884,-2.040825440203503,1.0,,False,0.0,0.9253731343283582,0.9999999999999998
seller,42bde9fef835393bb8a8849cb6b7f245,34,1.0,3.0581677167504133,0.029411764705882353,0.32699318435765606,0.008278750653738636,1.821889414508399,-2.0581677167504133,0.9530263144862183,,False,0.0,0.9257123473541384,0.9999999999999998
seller,9e6229250fedbe05838fef417b74e7fb,71,3.0,5.080199799994615,0.04225352112676056,0.590527955220025,0.1217810612283905,1.725773279576842,-2.080199799994615,0.8819422574915683,,False,0.0,0.9260515603799185,0.9999999999999998
seller,a3dd39f583bc80bd8c5901c95878921e,33,1.0,3.0889731302020493,0.030303030303030304,0.32373217825128514,0.00819618912730194,1.803720251388026,-2.0889731302020493,0.9544512970144076,,False,0.0,0.9263907734056988,0.9999999999999998
seller,5bffbafbb22daf6d3bfc216a46db8708,21,0.0,2.0959902256329697,0.0,0.0,0.0,1.7599697789620787,-2.0959902256329697,1.0,,False,0.0,0.926729986431479,0.9999999999999998
seller,5debea795b07621e1f90532e18f96145,25,0.0,2.1068167696990243,0.0,0.0,0.0,1.7509256178176906,-2.1068167696990243,1.0,,False,0.0,0.9270691994572592,0.9999999999999998
seller,95f83f51203c626648c875dd41874c7f,46,2.0,4.120440910506888,0.043478260869565216,0.48538494870782267,0.058782369121310594,1.7533773265141166,-2.120440910506888,0.9168575901249182,,False,0.0,0.9274084124830394,0.9999999999999998
seller,870d0118f7a9d85960f29ad89d5d989a,43,2.0,4.144556212841551,0.046511627906976744,0.48256071272556805,0.058440341041460696,1.743175215078248,-2.144556212841551,0.9184563731581283,,False,0.0,0.9277476255088195,0.9999999999999998
seller,91f848e9f4be368f4318775aac733370,60,2.0,4.15916611773395,0.03333333333333333,0.4808656214697348,0.058235057626389926,1.7370519626324055,-2.1591661177339496,0.9194108421405165,,False,0.0,0.9280868385345997,0.9999999999999998
seller,c8b0e2b0a7095e5d8219575d5e7e1181,81,6.0,8.163638755651355,0.07407407407407407,0.734966377076208,0.26971970703218207,1.5997123848085686,-2.1636387556513554,0.8232982478852733,,False,0.0,0.9284260515603799,0.9999999999999998
seller,4e7c18b98d84e05cbae3ff0ff03846c2,79,4.0,6.164822893328475,0.05063291139240506,0.6488426462873361,0.17678778328016023,1.6612948745838365,-2.164822893328475,0.862909213407303,,False,0.0,0.9287652645861602,0.9999999999999998
seller,33a17d60c64393351ebf1ef860f4e0f2,42,1.0,3.17953073973349,0.023809523809523808,0.3145118200945025,0.007962749869942137,1.7523477038016988,-2.17953073973349,0.9583948258038167,,False,0.0,0.9291044776119403,0.9999999999999998
seller,6d66611d7c44cc30ce351abc49a68421,163,10.0,12.180903944559146,0.06134969325153374,0.8209571346687048,0.39368085635995786,1.5097694001792217,-2.1809039445591463,0.7730551703400873,1.0,False,0.0,0.9294436906377205,0.9999999999999998
seller,f7720c4fa8e3aba4546301ab80ea1f1b,55,3.0,5.18565876742741,0.05454545454545454,0.5785185903175598,0.11930444146877849,1.6906768190788115,-2.1856587674274097,0.8901389927298062,,False,0.0,0.9297829036635007,0.9999999999999998
seller,65b081a070633e057c462abdd6fb9dd8,19,0.0,2.1884829816605014,0.0,0.0,0.0,1.6855874525992498,-2.1884829816605014,1.0,,False,0.0,0.9301221166892809,0.9999999999999998
