segment_type,segment,orders,observed,expected,raw_late_rate,smr,ci_lower,ci_upper,excess_late_orders,p_excess,q_excess,seller_tail
route,RJ->PR,201,18.0,18.511921276994155,0.08955223880597014,0.9723463994182846,0.576274100390498,1.5367265148691873,-0.5119212769941548,0.5784860811144479,,False
route,SC->SC,250,16.0,16.494498185465226,0.064,0.9700204165107023,0.5544504810519387,1.5752523844864144,-0.4944981854652255,0.581455069180971,,False
route,SP->DF,1358,114.0,117.99409604804116,0.08394698085419734,0.9661500347744945,0.7969546385072417,1.1606413216664402,-3.9940960480411576,0.655766297153827,,False
route,MG->SE,36,4.0,4.15931266458178,0.1111111111111111,0.961697357849918,0.26203016255713757,2.462327192330344,-0.15931266458177973,0.5970191419871613,,False
route,SP->SP,30282,1906.0,1982.321516777683,0.06294168152697972,0.9614989212740093,0.9188133222461459,1.0056558655939087,-76.32151677768297,0.9584507444473238,,False
route,SC->PI,19,3.0,3.223217629148358,0.15789473684210525,0.9307469569756179,0.1919423985835755,2.720037576878984,-0.22321762914835785,0.6249207184485752,,False
route,RS->RJ,240,21.0,22.699838240923015,0.0875,0.9251167244946017,0.572661833362369,1.4141391843520967,-1.6998382409230146,0.6677536550626636,,False
route,RJ->DF,97,8.0,8.671644588888855,0.08247422680412371,0.9225470345325908,0.39829032905407163,1.8177854337331802,-0.6716445888888547,0.6362737229580375,,False
route,RJ->RS,194,19.0,20.916566640408117,0.0979381443298969,0.908370877813878,0.5468986072631818,1.4185336475951706,-1.9165666404081172,0.6920487654151575,,False
route,SC->GO,54,5.0,5.5099272917140825,0.09259259259259259,0.907452990807897,0.2946475160497754,2.117692568624217,-0.5099272917140825,0.6440267608138524,,False
route,BA->PR,10,1.0,1.1024956249199174,0.1,0.9070330778615449,0.022964089300698043,5.053664853630243,-0.10249562491991737,0.6679586019508099,,False
route,RJ->MG,542,40.0,44.47931875840416,0.07380073800738007,0.8992943488470624,0.64246906741101,1.2245836601014144,-4.479318758404162,0.7690342736879676,,False
route,PR->PA,53,7.0,7.8083150838371225,0.1320754716981132,0.896480216902325,0.3604315426954883,1.8470918766529665,-0.8083150838371225,0.6626577284898303,,False
route,RJ->MA,27,3.0,3.357576493434504,0.1111111111111111,0.8935016092310276,0.18426151246453196,2.6111908654608724,-0.3575764934345038,0.6520052626189695,,False
route,PE->PE,23,1.0,1.1227616314835347,0.043478260869565216,0.8906610022633865,0.02254958423439959,4.9624454868278125,-0.1227616314835347,0.6746200268706675,,False
route,RS->RS,286,15.0,17.013011983902878,0.05244755244755245,0.881678095224554,0.49346853694846854,1.4541939366700136,-2.013011983902878,0.7202064074550312,,False
route,RS->SE,8,1.0,1.1350516312717753,0.125,0.881017191155916,0.02230542407654389,4.908713610407411,-0.13505163127177533,0.6785944736700956,,False
route,PR->CE,64,9.0,10.24819189135896,0.140625,0.8782036963601934,0.40157065177988344,1.6671041714026333,-1.2481918913589602,0.6944223927308638,,False
route,RJ->GO,107,8.0,9.353916289757924,0.07476635514018691,0.8552567451089556,0.3692391582048128,1.6851967381248885,-1.3539162897579242,0.7158952438798818,,False
